country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id,linked
BIH,manifesto,79322,DF,Demokratska fronta,Democratic Front,2014,2014,9.2,2014,,,2017-03-13T21:05:04.916263Z,2021-03-12T10:13:35.621301Z,18709,4717,2017-08-06T13:29:19.928447Z
BIH,manifesto,79901,DNZ BiH,Demokratska narodna zajednica Bosne i Hercegovine,Democratic Peoples’ Union of Bosnia and Herzegovina,2000,2000,0,2000,,,2013-01-01T18:18:32.309Z,2021-03-12T10:13:35.641705Z,2043,1159,2013-01-01T18:33:38.315Z
BIH,manifesto,79956,HDZ 1990,Hrvatska demokratska zajednica 1990,Croatian Democratic Union 1990,2006,2014,3.7,2006,,,2017-03-13T21:05:08.676684Z,2021-03-12T10:13:35.666516Z,18728,3168,2017-06-18T06:31:46.573773Z
BIH,manifesto,79953,HDZ BiH,Hrvatska demokratska zajednica Bosne i Hercegovine,Croatian Democratic Union of Bosnia and Herzegovina,1990,2014,15.6,1990,,,2013-01-01T18:17:27.720Z,2021-03-12T10:13:35.686645Z,1734,1760,2013-01-01T18:33:38.717Z
BIH,manifesto,79421,KCD BiH,Koalicija za cjelovitu i demokratsku Bosnu i Hercegovinu,Coalition for a United and Democratic Bosnia and Herzegovina,1998,1998,33.8,1998,,,2013-01-01T18:18:13.777Z,2021-03-12T10:13:35.696097Z,1954,1340,2013-01-01T18:33:39.131Z
BIH,manifesto,79954,MBO,Muslimanska bošnjačka organizacija,Muslim-Bosniac Organization,1990,1990,0.9,1990,,,2013-01-01T18:16:17.477Z,2021-03-12T10:13:35.720080Z,1411,2623,2018-11-10T23:05:34.248584Z
BIH,manifesto,79423,NHI,Nova hrvatska inicijativa,New Croation Initiative,2000,2000,0,2000,,,2013-01-01T18:17:06.658Z,2021-03-12T10:13:35.744695Z,1636,1721,2013-01-01T18:33:39.924Z
BIH,manifesto,79422,PDP RS,Partija demokratskog progresa Republike Srpske,Party of Democratic Progress of the Republika Srpska,2000,2006,6.4,2000,,,2013-01-01T18:17:36.094Z,2021-03-12T10:13:35.767433Z,1773,1673,2013-01-01T18:33:40.306Z
BIH,manifesto,79722,RS RS,Radikalna stranka Republike Srpske,Radical Party of the Republika Srpska,1998,1998,0,1998,,,2013-01-01T18:17:28.166Z,2021-03-12T10:13:35.788707Z,1736,2623,2018-11-10T23:05:34.751364Z
BIH,manifesto,79221,SK BiH-SDP,Savez komunista Bosne i Hercegovine-Socijalistička demokratska partija,League of Communists of Bosnia and Herzegovina-Social Democratic Party,1990,1990,4.6,1990,,,2013-01-01T18:16:32.357Z,2021-03-12T10:13:35.818509Z,1477,1,2013-01-01T18:33:41.199Z
BIH,manifesto,79730,SNSD,Savez nezavisnih socijaldemokrata,Alliance of Independent Social Democrats,2002,2014,19.1,2006,,,2017-03-13T21:05:01.419665Z,2021-03-12T10:13:35.848065Z,18693,292,2017-06-18T06:31:46.556904Z
BIH,manifesto,79222,SRSJ,Savez reformskih snaga Jugoslavije,Alliance of Reform Forces of Yugoslavia,1990,1990,7.8,1990,,,2013-01-01T18:18:31.669Z,2021-03-12T10:13:35.867336Z,2040,1153,2013-01-01T18:33:41.601Z
BIH,manifesto,79610,SBB BiH,Savez za bolju budućnost Bosne i Hercegovine,Alliance for a Better Future of Bosnia and Herzegovina,2010,2014,8.7,2014,,,2017-03-13T21:05:00.834509Z,2021-03-12T10:13:35.893906Z,18689,3171,2018-06-20T10:51:32.054647Z
BIH,manifesto,79321,SDP BiH,Socijaldemokratska partija Bosne i Hercegovine,Social Democratic Party of Bosnia and Herzegovina,1998,2014,18,2000,,,2013-01-01T18:18:10.869Z,2021-03-12T10:13:35.920391Z,1940,537,2013-01-01T18:33:41.959Z
BIH,manifesto,79223,SPRS,Socijalistička partija Republike Srpske,Socialist Party of the Republika Srpska,1996,1996,0,1996,,,2013-01-01T18:17:49.176Z,2021-03-12T10:13:35.939220Z,1835,998,2013-01-01T18:33:42.374Z
BIH,manifesto,79955,SDS,Srpska demokratska stranka,Serbian Democratic Party,1990,2014,25.7,1990,,,2013-01-01T18:17:05.360Z,2021-03-12T10:13:35.950437Z,1630,1166,2013-01-01T18:33:42.799Z
BIH,manifesto,79721,SRS RS,Srpska radikalna stranka Republike Srpske,Serbian Radical Party of the Republika Srpska,1998,1998,6.9,1998,,,2013-01-01T18:17:17.200Z,2021-03-12T10:13:35.955329Z,1685,1222,2013-01-01T18:33:43.581Z
BIH,manifesto,79951,SDA,Stranka demokratske akcije,Party of Democratic Action,1990,2014,38,1996,,,2013-01-01T18:17:49.378Z,2021-03-12T10:13:35.960095Z,1836,1454,2013-01-01T18:33:43.972Z
BIH,manifesto,79723,SBiH,Stranka za Bosnu i Hercegovinu,Party for Bosnia and Herzegovina,1996,2010,15.5,2006,,,2013-01-01T18:17:57.988Z,2021-03-12T10:13:35.980063Z,1878,357,2013-01-01T18:33:44.387Z
BRA,manifesto,180230,,Coligação a Força do Povo,Coalition the People's Power,1989,2014,46.9,2010,,,2015-11-17T11:43:37.684482Z,2021-03-12T10:13:35.991451Z,15493,3906,2015-11-17T13:55:51.666593Z
BRA,manifesto,180320,,Coligação Frente Trabalhista,Labour Front Coalition,2002,2002,12,2002,,,2018-08-02T13:23:04.273126Z,2021-03-12T10:13:36.012086Z,25063,3906,2018-08-03T12:05:49.644128Z
BRA,manifesto,180310,,Coligação Grande Aliança,Coalition Big Alliance,1994,2014,54.3,1994,,,2015-11-17T11:43:39.456014Z,2021-03-12T10:13:36.039154Z,15498,3906,2015-11-17T13:55:12.965476Z
BRA,manifesto,180231,,Frente de Esquerda,Left Front,2006,2006,6.8,2006,,,2017-03-13T21:05:02.155695Z,2021-03-12T10:13:36.059282Z,18696,3906,2018-07-30T11:25:11.360372Z
BRA,manifesto,180410,,Movimento Brasil Novo,New Brazil Movement,1989,1989,30.5,1989,,,2019-01-22T16:59:45.025477Z,2021-03-12T10:13:36.067862Z,29052,4410,2019-01-22T17:19:28.389922Z
BRA,manifesto,180710,PRONA,Partido da Reedificação da Ordem Nacional,Party of the Reconstruction of the National Order,1994,1994,7.4,1994,,,2018-08-02T13:23:06.529323Z,2021-03-12T10:13:36.071121Z,25070,4404,2018-08-02T13:23:06.557918Z
BRA,manifesto,180309,PSDB,Partido da Social Democracia Brasileira,Party of Brazilian Social Democracy,1989,1989,4.7,1989,,,2019-01-22T16:59:47.791033Z,2021-03-12T10:13:36.079192Z,29055,225,2019-01-22T16:59:47.932976Z
BRA,manifesto,180232,PPS,Partido Popular Socialista,Socialst People's Party,1998,1998,11,1998,,,2018-08-02T13:22:59.025405Z,2021-03-12T10:13:36.102520Z,25038,267,2018-08-02T13:22:59.059678Z
BRA,manifesto,180110,PV,Partido Verde,Green Party,2010,2010,19.3,2010,,,2017-03-13T21:05:10.408201Z,2021-03-12T10:13:36.129582Z,18738,547,2017-08-06T13:29:22.973752Z
BRA,manifesto,180240,,Unidos pelo Brasil,United for Brazil,2002,2014,21.3,2014,,,2017-03-13T21:05:06.686552Z,2021-03-12T10:13:36.146589Z,18722,3906,2018-07-30T11:26:33.406627Z
BGR,manifesto,80330,ABV,Alternativa za balgarsko vazrazhdane,Alternative for Bulgarian Revival,2014,2014,4.1,2014,,,2018-08-02T13:23:01.189471Z,2021-03-12T10:13:36.157815Z,25050,3187,2018-08-02T13:23:01.220088Z
BGR,manifesto,80630,BBZ,Balgariya bez tsenzura,Bulgaria without Censorship,2014,2014,5.7,2014,,,2018-08-02T13:23:00.264296Z,2021-03-12T10:13:36.160968Z,25045,3188,2018-08-02T13:23:00.305836Z
BGR,manifesto,80220,BSP,Balgarska Socialisticheska Partiya,Bulgarian Socialist Party,1990,2013,47.2,1990,,,2013-01-01T18:16:42.333Z,2021-03-12T10:13:36.171032Z,1524,757,2013-01-01T18:33:33.148Z
BGR,manifesto,80901,BBB,Balgarski Biznes Blok,Bulgarian Business Bloc,1994,1997,4.9,1997,,,2013-01-01T18:16:35.803Z,2021-03-12T10:13:36.180742Z,1493,1027,2013-01-01T18:33:33.506Z
BGR,manifesto,80813,BNS,Balgarski Naroden Sayuz,Bulgarian People's Union,2005,2005,5.2,2005,,,2014-02-08T21:29:09.609502Z,2021-03-12T10:13:36.183148Z,3590,263,2014-02-09T16:59:50.298447Z
BGR,manifesto,80810,BZNS,Balgarski Zemedelski Naroden Sayuz,Bulgarian Agrarian National Union,1990,1990,6,1990,,,2013-01-01T18:16:59.620Z,2021-03-12T10:13:36.195253Z,1604,2060,2018-02-03T11:47:09.223354Z
BGR,manifesto,80812,BZNS-AS,Balgarski Zemedelski Naroden Sayuz - Aleksandar Stambolijski,Bulgarian Agrarian People’s Union - Alexandar Stambolijski,1994,1994,0,1994,,,2013-01-01T18:17:42.433Z,2021-03-12T10:13:36.201052Z,1803,2635,2018-11-11T19:04:40.054576Z
BGR,manifesto,80229,DL,Demokratichna Levitsa,Democratic Left,1997,1997,22.1,1997,,composed of: BSP Bulgarska Socialisticheska Partiya (Bulgarian Socialist Party) BZNS-AS Bulgarski Zemedelski Naroden Sajuz - Aleksander Stanboliynski (Bulgarian Agrarian People’s Union - Alexander Stamboliysky) DE Dvisenie Ekoglasnost (Movement Ekoglasnost),2013-01-01T18:18:25.761Z,2021-03-12T10:13:36.205161Z,2012,1665,2014-06-28T09:00:02.507272Z
BGR,manifesto,80610,DSB,Demokrati za Silna Balgariya,Democrats for a Strong Bulgaria,2005,2005,6.4,2005,,,2014-02-08T21:29:21.768712Z,2021-03-12T10:13:36.242174Z,3781,1195,2014-02-10T10:24:10.744198Z
BGR,manifesto,80951,DPS,Dvizhenie za Prava i Svobodi,Movement for Rights and Freedoms,1990,2017,14.8,2014,,,2013-01-01T18:16:17.075Z,2021-03-12T10:13:36.258404Z,1409,982,2013-01-01T18:33:35.183Z
BGR,manifesto,80510,GERB,Grazhdani za Evropeisko Razvitie Balgariya,Citizens for European Development of Bulgaria,2009,2017,39.7,2009,,,2014-02-08T21:29:12.605274Z,2021-03-12T10:13:36.280319Z,3637,760,2014-02-10T10:23:48.937826Z
BGR,manifesto,80221,KzB,Koaliciya za Balgariya,Coalition for Bulgaria,2001,2017,31,2005,,,2013-01-01T18:16:52.237Z,2021-03-12T10:13:36.297924Z,1570,1665,2013-01-01T18:33:35.932Z
BGR,manifesto,80320,KEL,Koalitsiya Evrolevitsa,Euroleft Coalition,1997,1997,5.5,1997,,,2013-01-01T18:17:11.220Z,2021-03-12T10:13:36.307227Z,1657,149,2013-01-01T18:33:35.552Z
BGR,manifesto,80228,BSP-BZNS-AS-PKE,"Koalitsiya na Balgarska Sotsialisticheska Partiya, Balgarski Zemedelski Naroden Sayuz - Aleksandar Stambolijski i Politicheski klub 'Ekoglasnost'","Coalition of Bulgarian Socialist Party, Bulgarian Agrarian People’s Union - Alexandar Stambolijski and Political Club 'Ekoglasnost'",1991,1994,43.5,1994,,composed of: BSP Bulgarska Socialisticheska Partiya (Bulgarian Socialist Party) and eight minor parties,2013-01-01T18:17:38.052Z,2021-03-12T10:13:36.335871Z,1782,1665,2014-06-28T09:01:18.913480Z
BGR,manifesto,80902,NDSV,Nacionalno Dvizhenie Simeon Vtori,National Movement Simeon the Second,2001,2005,42.7,2001,,,2013-01-01T18:17:36.520Z,2021-03-12T10:13:36.343340Z,1775,374,2013-01-01T18:33:36.325Z
BGR,manifesto,80710,ATAKA,Nacionalno Obedinenie Ataka,National Union Attack,2005,2014,9.4,2009,,,2014-02-08T21:29:13.002724Z,2021-03-12T10:13:36.355088Z,3646,1793,2014-02-10T10:24:04.467115Z
BGR,manifesto,80811,NS,Naroden Sayuz,People’s Union,1994,1994,6.5,1994,,composed of: BZNS Bulgarski Zemedelski Naroden Soyuz (Bulgarian Agrarian National Union) DP Demokraticheska Partiya (Democratic Party),2013-01-01T18:17:00.656Z,2021-03-12T10:13:36.358674Z,1609,747,2018-02-03T11:00:50.080497Z
BGR,manifesto,80411,ODS,Obedineni Demokratichni Sili,United Democratic Forces,1997,2005,52.2,1997,,,2013-01-01T18:16:57.009Z,2021-03-12T10:13:36.368122Z,1592,1183,2013-01-01T18:33:37.129Z
BGR,manifesto,80952,ONS,Obedinenie za Natsionalno Spasenie,Union of National Salvation,1997,1997,0,1997,,,2013-01-01T18:16:59.402Z,2021-03-12T10:13:36.372074Z,1603,1765,2013-01-01T18:33:37.532Z
BGR,manifesto,80071,OP,Obedineni Patrioti,United Patriots,2017,2017,9.1,2017,,,2018-08-02T13:23:01.393374Z,2021-03-12T10:13:36.403617Z,25051,6115,2018-08-03T11:59:22.720043Z
BGR,manifesto,80062,,Patriotichen front - NFSB i VMRO,Patriotic Front - NFSB and VMRO,2014,2014,7.3,2014,,,2018-08-02T13:23:10.882473Z,2021-03-12T10:13:36.411832Z,25086,5649,2018-08-02T13:24:20.633300Z
BGR,manifesto,80110,PKE,Politicheski klub ‘Ekoglasnost',Political Club ‘Ekoglasnost',1994,1997,0,1994,,,2013-01-01T18:16:40.676Z,2021-03-12T10:13:36.418218Z,1516,820,2013-01-01T18:33:34.725Z
BGR,manifesto,80620,RZS,"Red, Zakonnost i Spravedlivost","Order, Law and Justice",2009,2009,4.1,2009,,,2014-02-08T21:29:19.406963Z,2021-03-12T10:13:36.433426Z,3754,272,2014-02-10T10:23:40.586729Z
BGR,manifesto,80061,,Reformatorski blok,Reformist bloc,2014,2014,8.9,2014,,,2018-08-02T13:23:08.469863Z,2021-03-12T10:13:36.441791Z,25075,3189,2018-08-02T13:24:22.952711Z
BGR,manifesto,80410,SDS,Sayuz na Demokratichnite Sili,Union of Democratic Forces,1990,1994,36.2,1990,,"founding members: BSDP Bulgarska Sotsial-demokraticheska Partiya (Bulgarian Social Democratic Party), BZNS-NP Bulgarki Zemedelski Naroden Sayuz (Bulgarian Agrarian National Union - Nikolai Petkov), Komitet za Zashtita na Relioznite Prava, Svobodata na Savestta i Duhovnite Tsenosti (Committee for Religious Rights, Freedom of Conscience, and Spiritual Values) Klub na Represiranite sled 1945 Godina (Club for the Victims of Repression after 1945), GI Grazhdanska Initsiativa (Citizens’ Initiative), Federattsiya na Nezavisimi Studentki Druzhestva (Federation of Independents’ Students Societies), Nezavisimo Druzhestvo za Zashtita na Choveshkite Prava v Bulgariya (Independent Association for the Defence of Human Rights in Bulgaria), Nezavisima Federatsiya na Truda Podkrepa (Independent Labour Federation Pokrepa) additional members in 1989 and 1990: RDP Radikalna Demokraticheska Partiya (Radical Democratic Party) ZP Zelena Partiya (Green Party) HDF Hristiyan-Demokraticheska Fronta (Christian Democratic Front) ASP Alternativna Sotsialierlna Partiya (Alternative Socialist Party)",2013-01-01T18:17:35.512Z,2021-03-12T10:13:36.446829Z,1770,482,2013-01-01T18:33:37.911Z
BGR,manifesto,80051,SK,Sinyata Koalitsiya,Blue Coalition,2009,2009,6.8,2009,,,2014-02-08T21:29:13.380972Z,2021-03-12T10:13:36.454769Z,3653,58,2014-02-10T10:23:35.093179Z
BGR,manifesto,80640,,Volya,Will,2017,2017,4.1,2017,,,2018-08-02T13:23:10.209463Z,2021-03-12T10:13:36.460Z,25081,5863,2018-08-02T13:23:10.234531Z
CAN,manifesto,62901,BQ,Bloc Québécois,Quebec Bloc,1993,2015,13.5,1993,,,2013-01-01T18:17:07.116Z,2021-03-12T10:13:36.463743Z,1638,1428,2013-01-01T18:33:44.822Z
CAN,manifesto,62622,CA,Canadian Reform Conservative Alliance,Canadian Reform Conservative Alliance,2000,2000,25.5,2000,,,2013-01-01T18:16:23.281Z,2021-03-12T10:13:36.465320Z,1437,1332,2013-01-01T18:33:45.215Z
CAN,manifesto,62623,CP,Conservative Party of Canada,Conservative Party of Canada,2004,2015,39.6,2011,,,2014-02-08T21:29:19.970662Z,2021-03-12T10:13:36.470848Z,3760,1004,2014-02-09T13:36:59.188122Z
CAN,manifesto,62110,,Green Party,Green Party,2008,2015,6.8,2008,,,2014-02-08T21:29:12.832873Z,2021-03-12T10:13:36.507453Z,3645,931,2014-02-09T13:36:40.377392Z
CAN,manifesto,62420,LP,Liberal Party of Canada,Liberal Party of Canada,1945,2015,49.5,1949,,,2013-01-01T18:17:34.070Z,2021-03-12T10:13:36.512728Z,1763,1739,2013-01-01T18:33:45.974Z
CAN,manifesto,62320,CCF,New Democratic Party,New Democratic Party,1945,2015,30.6,2011,,,2013-01-01T18:18:08.601Z,2021-03-12T10:13:36.519761Z,1929,152,2013-01-01T18:33:45.605Z
CAN,manifesto,62620,PCP,Progressive Conservative Party,Progressive Conservative Party,1945,2000,53.6,1958,,,2013-01-01T18:16:27.671Z,2021-03-12T10:13:36.523851Z,1455,232,2013-01-01T18:33:46.445Z
CAN,manifesto,62621,RPC,Reform Party of Canada,Reform Party of Canada,1993,1997,19.4,1997,,,2013-01-01T18:17:30.112Z,2021-03-12T10:13:36.559298Z,1745,1757,2013-01-01T18:33:46.869Z
CAN,manifesto,62951,Socred,Social Credit,Social Credit,1945,1974,11.9,1963,,,2013-01-01T18:16:53.254Z,2021-03-12T10:13:36.568041Z,1575,1156,2013-01-01T18:33:47.237Z
CHL,manifesto,155061,,Chile Vamos,Chile let's go,1989,2013,48.7,1999,,,2015-11-17T11:43:32.340749Z,2021-03-12T10:13:36.570807Z,15469,6061,2018-07-30T11:29:05.296509Z
CHL,manifesto,155021,,Concertación de Partidos por la Democracia,Concert of Parties for Democracy,1989,2013,55.3,1993,,,2015-11-17T11:43:45.122034Z,2021-03-12T10:13:36.579250Z,15508,4550,2015-11-17T14:03:51.382941Z
CHL,manifesto,155025,PODEMOS,Juntos-Podemos-Más por Chile,Together we can do more for Chile,2005,2009,7.4,2005,,,2015-11-17T11:43:47.352571Z,2021-03-12T10:13:36.591258Z,15516,4549,2015-11-17T13:58:55.361501Z
CHL,manifesto,155620,UCC,Liberal-Socialista Chileno,Liberal-Socialists of Chile,1989,1989,15.4,1989,,,2017-03-13T21:04:58.530455Z,2021-03-12T10:13:36.604694Z,18673,6,2018-11-04T13:13:12.161337Z
CHL,manifesto,155023,,Nueva Mayoría para Chile,New Majority for Chile,2009,2009,4.6,2009,,,2017-03-13T21:05:12.369361Z,2021-03-12T10:13:36.615975Z,18754,3915,2018-07-30T11:28:57.801146Z
CHL,manifesto,155602,RN,Renovación Nacional,National Renewal,2005,2005,14.1,2005,,,2017-03-13T21:05:00.648643Z,2021-03-12T10:13:36.656094Z,18688,928,2017-08-06T13:29:26.290510Z
CHL,manifesto,155024,,"Si tú quieres, Chile cambia","If you want it, Chile changes",2013,2013,5.4,2013,,,2017-03-13T21:05:01.533726Z,2021-03-12T10:13:36.699108Z,18694,7074,2019-05-25T21:28:03.229646Z
CHL,manifesto,155601,UDI,Unión Demócrata Independiente,Independent Democratic Union,2005,2005,22.4,2005,,,2017-03-13T21:04:57.298483Z,2021-03-12T10:13:36.711556Z,18666,1599,2017-08-06T13:29:29.647946Z
HRV,manifesto,81954,DA,Dalmatinska akcija,Dalmatian Action,1992,1992,0,1992,,,2013-01-01T18:18:26.402Z,2021-03-12T10:13:36.723749Z,2015,8606,2020-10-16T11:00:42.857065Z
HRV,manifesto,81061,,Domoljubna koalicija,Patriotic Coalition,2015,2015,32.6,2015,,,2017-03-13T21:05:11.714531Z,2021-03-12T10:13:36.732477Z,18743,8608,2020-10-16T12:00:13.857225Z
HRV,manifesto,81711,HDZ,Hrvatska demokratska zajednica,Croatian Democratic Union,1990,2016,45.2,1995,,,2013-01-01T18:16:53.063Z,2021-03-12T10:13:36.739684Z,1574,1431,2013-01-01T18:34:53.545Z
HRV,manifesto,81712,HNS,Hrvatska narodna stranka - liberalni demokrati,Croatian People’s Party - Liberal Democrats,1992,2007,8,2003,,,2013-01-01T18:17:38.453Z,2021-03-12T10:13:36.746156Z,1784,799,2013-01-01T18:34:53.965Z
HRV,manifesto,81810,HSS,Hrvatska seljačka stranka,Croatian Peasant Party,1992,2011,10,2000,,,2013-01-01T18:16:17.701Z,2021-03-12T10:13:36.775930Z,1412,72,2013-01-01T18:34:54.344Z
HRV,manifesto,81410,HSLS,Hrvatska socijalno-liberalna stranka,Croatian Social-Liberal Party,1992,1995,17.7,1992,,,2013-01-01T18:16:39.022Z,2021-03-12T10:13:36.786711Z,1508,214,2013-01-01T18:34:54.735Z
HRV,manifesto,81713,HSP,Hrvatska stranka prava,Croatian Party of Rights,1992,2003,7.1,1992,,,2013-01-01T18:18:26.184Z,2021-03-12T10:13:36.791193Z,2014,253,2013-01-01T18:34:55.151Z
HRV,manifesto,81957,HSU,Hrvatska stranka umirovljenika,Croatian Party of Pensioners,2003,2003,4,2003,,,2014-02-08T21:29:09.060797Z,2021-03-12T10:13:36.796172Z,3582,2062,2014-02-27T16:59:38.762901Z
HRV,manifesto,81952,HDSSB,Hrvatski demokratski savez Slavonije i Baranje,Croatian Democratic Assembly of Slavonia and Baranja,2007,2015,2.9,2011,,,2014-02-08T21:29:20.133791Z,2021-03-12T10:13:36.808738Z,3762,2347,2014-06-27T19:41:00.132577Z
HRV,manifesto,81230,HL,Hrvatski laburisti - stranka rada,Croatian Labourists - Labour Party,2011,2011,5.2,2011,,,2014-02-08T21:29:18.796084Z,2021-03-12T10:13:36.860190Z,3741,3143,2022-05-27T09:04:16.364641Z
HRV,manifesto,81430,HND,Hrvatski nezavisni demokrati,Croatian Independent Democrats,1995,1995,0,1995,,,2013-01-01T18:16:40.251Z,2021-03-12T10:13:36.902753Z,1514,3135,2014-09-10T17:07:24.182909Z
HRV,manifesto,81953,IDS,Istarski demokratski sabor,Istrian Democratic Assembly,1992,2007,2.4,2000,,,2013-01-01T18:16:29.873Z,2021-03-12T10:13:36.911917Z,1465,513,2013-01-01T18:34:55.597Z
HRV,manifesto,81091,,Istra je jaka,Even Stronger Istria Coalition,2015,2016,2.2,2016,,,2017-03-13T21:04:59.538959Z,2021-03-12T10:13:36.918716Z,18676,3918,2018-07-30T11:21:17.236179Z
HRV,manifesto,81959,DA-IDS-RDS,"Koalicija Dalmatinska akcija, Istarski demokratski savez i Riječki demokratski savez","Coalititon of Dalmatian Action, Istrian Democratic Assembly and Democratic Alliance of Rijeka",1992,1992,3.2,1992,,"composed of: IDS, DA, RDS",2013-01-01T18:16:47.375Z,2021-03-12T10:13:36.928929Z,1548,3918,2015-09-10T16:16:30.560011Z
HRV,manifesto,81041,HSS-HSLS-PGS,Koalicija Hrvatske seljačke stranke i Hrvatske socijalno-liberalne stranke i Primorsko-Goranski Savez,"Coalition of the Croatian Peasant Party, the Croatian Social-liberal Party and the Primorian-Goranski Union",2007,2007,6.5,2007,,,2014-02-08T21:29:15.200336Z,2021-03-12T10:13:36.938795Z,3681,3918,2015-09-10T16:16:24.773912Z
HRV,manifesto,81042,HSLS-DC,Koalicija Hrvatske socijalno-liberalne stranke i Demokratskog centra,Coalition of the Croatian Social-liberal Party and the Democratic Centre,2003,2003,4,2003,,,2014-02-08T21:29:09.695591Z,2021-03-12T10:13:36.943094Z,3592,214,2014-06-28T21:20:21.695225Z
HRV,manifesto,81022,,Koalicija Jedina opcija,The Only Option Coalition,2016,2016,6,2016,,,2018-08-02T13:22:59.666466Z,2021-03-12T10:13:36.947886Z,25042,8628,2020-11-19T15:39:35.589480Z
HRV,manifesto,81420,KNS,Koalicija narodnog sporazuma,Coalition of People’s Accord,1990,1990,15.3,1990,,composed of: HSLS Hrvatska Socijalno-Liberalna Stranka (Croatian Social-Liberal Party) HKDS Hrvatska Krscanska Demokratska Stranka (Croatian Christian Democratic Party) SDSH Socijaldemokratska Stranka Hrvatske (Social-Democratic Party of Croatia),2013-01-01T18:18:14.583Z,2021-03-12T10:13:36.952135Z,1958,3643,2015-07-21T16:53:11.328349Z
HRV,manifesto,81021,SDP-HSLS,Koalicija Socijaldemokratske partije Hrvatske i Hrvatske socijalno-liberalne stranke,Coalition of the Social Democratic Party of Croatia and the Croatian Social-liberal Party,2000,2000,12,2000,,,2014-02-08T21:29:09.900773Z,2021-03-12T10:13:36.958184Z,3597,8842,2022-05-26T16:28:48.368831Z
HRV,manifesto,81043,,Koalicija za Premijera,Coalition for Prime Minister,2016,2016,4,2016,,,2018-08-02T13:23:09.733267Z,2021-03-12T10:13:36.963542Z,25079,3918,2018-08-03T11:57:35.720217Z
HRV,manifesto,81411,LS,Liberalna stranka,Liberal Party,2000,2003,2.7,2003,,,2014-02-08T21:29:10.149634Z,2021-03-12T10:13:36.968228Z,3603,381,2014-02-09T13:25:46.172324Z
HRV,manifesto,81961,,Milan Bandić 365 - Stranka rada i solidarnosti,Milan Bandić 365 - The Party of Labour and Solidarity,2015,2015,3.2,2015,,,2017-03-13T21:05:11.825664Z,2021-03-12T10:13:36.974938Z,18745,5452,2017-08-06T13:29:36.577255Z
HRV,manifesto,81460,MOST,Most nezavisnih lista,Bridge of Independent Lists,2015,2016,12.8,2015,,,2017-03-13T21:05:12.279485Z,2021-03-12T10:13:36.980769Z,18752,4865,2017-06-18T06:31:46.676597Z
HRV,manifesto,81032,Kukuriku,Narodna koalicija,People's coalition,2011,2016,40.7,2011,,,2014-02-08T21:29:08.851118Z,2021-03-12T10:13:36.987076Z,3575,2522,2014-06-27T19:45:22.769836Z
